id	text
es_0023	La ciencia ha marcado la fecha del fin de la Tierra. ¡Uf, menos mal! Pensé que no me daría tiempo a ver *todas* las series de Netflix.
es_0024	"Salah se despide tiernamente de Darwin Núñez. Y el uruguayo, con una sonrisa, le lanza su curiosa advertencia:
—¡Mo, solo un consejo: si en el área te sientes solo, no intentes rematar con mi puntería!"
es_0025	"Espero que no me recomiende: ""Playlist para cuando te arrepientes de tus decisiones de anoche""."
es_0026	"El Cuarteto de Nos: ""Siempre supimos que nuestra música *tiraría la casa por la ventana*, ¡pero no tan literalmente!"""
es_0027	¿Contaminantes? ¡Yo creía que ese era el 'sabor extra' que le ponía el barista!
es_0028	"Histórico hallazgo: una carta de San Martín revela vínculos clave en la independencia sudamericana. ¡Resulta que el General era el administrador de un grupo de WhatsApp llamado ""Libertadores VIP""!"
es_0029	¿León XIV? ¡Caramba! Yamandú Orsi no solo se reunirá con un Papa, ¡sino con uno que todavía no existe!
es_0030	Según el INE, el mercado de trabajo se comportó como mi WiFi: prometía mucho, pero la conexión era inestable.
es_0031	21 antecedentes y 20 kilómetros de persecución. La policía ya no lo persigue, ¡le hace un seguimiento VIP para asegurarse de que cumpla con su rutina de cardio!
es_0032	¿El virus que explica los conejos con tentáculos raros en EE.UU.? ¡Claramente es el Cthulhu-flu!
es_0033	"""Atención peñarolenses: la advertencia de Peñarol para quienes vayan en ómnibus al Campeón del Siglo es... ¡no se pongan a cantar 'el Decano hay uno solo' que el chofer se puede confundir de ruta!"""
es_0034	Próximo lanzamiento: ¡ñoquis con forma de agujero negro, inspirados en la física cuántica! Ideal para que la comida desaparezca al instante.
es_0035	Una camiseta de Peñarol apareció en el rescate de los mineros en Colombia. Los rescatistas están preocupados: ¿era un minero uruguayo o Peñarol ya descendió hasta el centro de la Tierra?
es_0036	"La Primavera, al oír la pregunta, suspiró: ""¡Yo soy las vacaciones, cariño! ¡Disfrútame!"""
es_0037	"F1 busca paridad de motores para 2026. Los ingenieros ya están preparando sus ""interpretaciones creativas"" del reglamento para ese año."
es_0038	¿Impacto de los robots en el rendimiento estudiantil? Mi hijo ya le pidió a su robot tutor que le dé las respuestas y luego le prepare un sándwich.
es_0039	"¿Por qué Nicaragua declaró propiedad estatal todo el territorio a menos de 15 km de sus fronteras?
Para que, si un mosquito cruza la frontera, al menos sepa que aterriza en terreno nicaragüense."
es_0040	"Guillermo del Toro llora por sus padres en tiempos de IA. La IA, conmovida, le preguntó: ""¿Para la próxima dedicatoria, intentamos con un *deepfake* de tu abuela?"""
es_0041	"El gobierno dice que la reforma causará ""mucho escozor"" a las refresqueras. ¡A ver si así entienden lo que es el reflujo!"
es_0042	Si plantar una marihuana me hace narca, ¿dónde recojo mi cuerno de chivo y mi narcocorrido personalizado?
es_0043	"El jaguar, al oír que su población creció un 10%, gruñó: ""¿Solo 10%? ¡Mis milagros solían ser más espectaculares!"""
es_0044	"Tom Cruise desprecia a Pedro Pascal por ""novato"". Dice que para ser una estrella de verdad, primero hay que aprender a correr *sin un motivo aparente* durante la mitad de la película."
es_0045	Yo, que me pasaba el día con el crucigrama y las vitaminas... ¡Ahora no recuerdo dónde puse el sudoku!
es_0046	El Banco de la República advierte: el gasto lo paga la gente con inflación. ¡Y nosotros creyendo que era nuestro plan de adelgazamiento... de la billetera!
es_0047	"¿Un call center extorsionador desde la cárcel? ¡Al menos no tenían que preocuparse por el ""abandono de llamadas"" de sus víctimas... al contrario!"
es_0048	"Leí ""Un clic a tiempo"" para apagar botones. Ahora mi celular es impenetrable... ¡porque ni yo sé cómo encenderlo!"
es_0049	"El editor de la novela que predijo el Titanic, 14 años antes: ""Magnífica historia, pero... ¿no crees que el final es un poco predecible?"""
es_0050	Después de Venezuela, supongo que ya no le quedaba ningún reto por superar en eliminatorias.
es_0051	¡Perfecto! Un 20% más de excusa para no enterarme de cuál es y seguir disfrutando.
es_0052	"Un influencer de Reels: ""¡Hola, mundo! ¡Hoy os muestro cómo me hago el café!""
Meta IA (al suajili): ""¡Seres del planeta Tierra, observen el ritual sagrado de la infusión del brebaje de la vigilia!"""
es_0053	El Universal vuelve a Instagram. ¿Ya con autenticación de dos factores o la contraseña sigue siendo 'noticias123' y la fecha de su fundación?
es_0054	"El Día del Gamer une generaciones... Mi abuelo y yo estamos en la misma casa, cada uno en su consola gritándole ""¡lag!"" a gente de continentes diferentes."
es_0055	El Colegio Médico ve vacíos legales en la ley de la Red Nacional de Hospitales. ¡Normal! Si es una *red*, lo raro sería que no tuviera agujeros.
es_0056	"""Yamagochi en El Salvador, con el onigiri como protagonista. ¡Por fin un Tamagochi que sí alimenta de verdad!"""
es_0057	— Tanto que el banco les va a sugerir que abran una cuenta en otra galaxia.
es_0058	"""Despierta cada día creyendo estar en 1994."" Lo peor no es que olvide, es que cada mañana hay que explicarle que el euro no existe, que no tenemos que rebobinar el VHS... y que Adam Sandler sigue haciendo películas."
es_0059	No bañarse ni lavar platos durante una tormenta eléctrica... ¡No querrás que el rayo te dé superpoderes... pero solo para dejar los platos relucientes!
es_0060	Sus vidas son tan paralelas para Lollapalooza Chile 2026, que una ya está agotando entradas... y la otra aún está esperando que confirmen Lollapalooza Chile 2026.
es_0061	"PDI detiene a 12 personas que *pertenecerían* a banda criminal ""Los Marambio"". ¿*Pertenecerían*? Con ese nombre, lo más probable es que solo pertenecían a un grupo de WhatsApp."
es_0062	"El gerente de Smartfit: ""Podríamos crecer infinito"".
Y los socios: ""¿Y nosotros? ¿Cuándo nos encogemos de una vez?"""
es_0063	El desempleo baja, pero la creación de puestos formales es la menor desde la pandemia. ¡Se ve que ahora 'ayudar al vecino con la mudanza a cambio de unas cañas' ya cuenta como actividad laboral!
es_0064	Pequeña, liviana y poderosa: así es la nueva Canon. Tan poderosa que te convierte un desayuno en un reel viral con música de TikTok.
es_0065	En la Avenida Duarte, si compras algo y resulta ser original, ¡te sientes estafado!
es_0066	¿Dinastías en turno? Entiendo, la agenda política ahora se decide en la cena de los domingos.
es_0067	La sensación térmica es tan alta que mi hielo me acaba de pedir un vaso de agua fría.
es_0068	"¡Y pensábamos que los autos se desarmaban solos por la edad! Resulta que tenían una coreografía de ""despiece"" profesional."
es_0069	Si la cerveza sin alcohol te pone 'piripi', la cerveza normal debe venir con un paracaídas.
es_0070	¿Por qué los taxistas de Nueva York odian los autos robóticos? Porque los robots no se enojan, no se quejan del tráfico... ¡y eso los enoja aún más a ellos!
es_0071	"La federación: ""En siete años no cambió nada, entró más plata, pero no hay resultados"".
Y el tesorero: ""¡Mentira! Mi cuenta bancaria está que no cabe en el cajero automático. ¡Eso sí son resultados!"""
es_0072	"Paramédico en Lima: ""¡Rápido, el paciente se nos va!""
Chofer de ambulancia: ""Dile al tráfico y a los demás choferes que su rival es la muerte, ¡no el paso libre!"""
es_0073	Arana y sus ministros se baten por el hermanísimo de la presidente. ¡El que lo convenza de ordenar pizza gana el presupuesto entero!
es_0074	"¿Chicharrón estilo acevichado? Mi freidora de aire ya solo pita en código Morse: ""S-O-S."""
es_0075	Triple colisión deja tres heridos en la ruta al Atlántico. ¡Qué puntería! Justo uno por cada choque.
es_0076	Cinco carros chocados y siete kilómetros de tránsito. Dicen que fue un accidente, pero el tráiler claramente no es de los que hacen las cosas a medias.
es_0077	Leí el artículo sobre la mosca del gusano barrenador. ¡Ahora que conozco sus características, sé a quién culpar cuando algo me *taladra* la paciencia!
es_0078	¡Claro! ¡No sea que el crecimiento del 4% se nos escape por un bache!
es_0079	¿Tuberías submarinas o barcos anclados para el gas licuado? Con tanto complique, la mejor opción sería que el gas... ¡se viniera caminando, que es natural!
es_0080	"""Contraloría extiende el plazo de declaraciones patrimoniales. ¿Quiénes deben cumplir?""
""¡Los que necesitan más tiempo para encontrar una tía que les preste el nombre para sus propiedades!"""
es_0081	La polémica de Psy en Corea del Sur... ¡seguro lo acusaron de plagiar el paso del caballo a un caballo de verdad!
es_0082	¿El PSG de Willian Pacho con dos chilenas? ¡Normal! Pacho ahora exige que todos los goles sean dignos de TikTok.
es_0083	"¿La letra que un hacker aconseja para tu contraseña? La ""A""... de ""¡Ahora te la saco!"""
es_0084	"Un emprendedor le pregunta a otro: ""¿Y cómo te apoya la Lotería Nacional con tu modelo de negocio social?""
El otro responde: ""Me venden un billete. Si gano, tengo capital. Si pierdo, ¡dicen que ya socialicé mi aporte!"""
es_0085	"Los pirómanos, al leer esto, se sintieron infravalorados: ""¡Con lo que cuesta mantener la llama de la pasión!"""
es_0086	La reforma de las suites fue tan regia, que al CEO le han reservado un trono muy particular: ¡el del banquillo!
es_0087	El dragón azul es la nueva pesadilla de las playas porque busca agua caliente. ¡Claro! ¡La babosa es una diva y el mar abierto no tiene servicio de toallas calientes!
es_0088	Los peligros rondan las redes y la IA. La mía, de momento, solo ronda mi historial de búsqueda para recomendarme cosas que ya compré.
es_0089	¿Las claves para bajar el consumo eléctrico? La primera es apagar la luz para poder leer el artículo.
es_0090	¿Normal que se alarmen, no? Si el picudo rojo se comió todas las palmeras de Uruguay, ¡imaginate lo que le hará a sus acentos!
es_0091	¿Paras viendo la hora invertida 12:21 en tu reloj? La numerología revela que significa que... ¡es la hora 12:21! De nada.
es_0092	"Una caída interrumpe El lago de los cisnes. Se ve que la bailarina quería añadir un paso acuático: ¡el ""cisne sumergido""!"
es_0093	Advierten por falsos cirujanos en Nuevo León. ¡Con razón el que me operó me preguntó si quería la anestesia con limón y sal!
es_0094	"Dicen que los exportadores de aguacates lavaron plata... ¡Claro! Con tanto guacamole, el dinero salía verde y sin rastro del ""blanco""."
es_0095	"Bancamiga reafirma liderazgo... ¡pero cuando pido un crédito, se le olvida que éramos ""amigos""!"
es_0096	"Con esa radiación UV ""extremadamente alta"" en Quito, el sol no te broncea... ¡te está instalando la versión 2.0 de tu piel!"
es_0097	Y con razón, ¡dormir tranquilo ahí ya es un lujo mundial!
es_0098	El superporoto chileno va a transformar la agricultura desde el suelo. Se rumorea que ahora no solo germina, ¡también te pide el WiFi del vecino!
es_0099	"¡Decomisan 120 paquetes de cocaína en contenedor de bananos! Parece que en Caucedo se pasaron de la raya con lo de ""la fruta es energizante""."
es_0100	"Con solo el 14% para capacitación, la ""diferencia"" que hace la prevención es que ahora el 86% de la gente sabrá *exactamente* lo desinformada que está."
es_0101	"Un cliente le dice al camarero:
—Oiga, por favor, ¿podría **rociar** mi **silla** con un poco de azúcar?
El camarero, extrañado, le pregunta:
—¿Azúcar? ¿Y para qué querría la silla azúcar?
—No es para la silla —responde el cliente—, ¡es que hoy me siento muy amargo!"
es_0102	"¿Por qué el mono no dejaba de *martillar* la *banana*?
¡Porque quería hacer puré, pero se le olvidó el tenedor!"
es_0103	"¿Por qué el *refrigerador* siempre necesita un buen *mover*?
¡Porque le cuesta mucho ""moverse"" solo, no sea que se le escape todo el frío!"
es_0104	"""Mamá, mamá, ¿por qué el vecino está *martillando* la *calabaza*?""
""Hijo, es que le dijeron que para la crema hay que ablandarla a golpes."""
es_0105	"""Mi hijo llegó de la escuela y le pregunté: '¿Qué tal te fue en el examen de matemáticas?'
Con cara triste me dijo: '¡Mal, mamá! Me tocó **pelar** la **calabaza** otra vez.'"""
es_0106	"Un estudiante le dice a su amigo:
""El profesor me dijo que para entender bien la materia, tenía que 'calentar' el libro.""
El amigo, sorprendido, pregunta: ""¿Y qué hiciste?""
""Pues, lo puse en el microondas. Ahora el **libro** está en llamas, ¡y yo sigo sin **calentar** un solo concepto!"""
es_0107	"—¿Por qué **rocias** la **puerta** con ese spray tan fuerte?
—Es que leí que así las hormigas no encuentran el camino de vuelta."
es_0108	"— Mi dietista me dijo que tenía que empezar a **medir** mis porciones.
— ¿Y qué hiciste?
— Pedí una **pizza** familiar y ahora sé que esa es la medida exacta de mi felicidad."
es_0109	"Le pedí a mi marido: ""Cariño, el **refrigerador** está haciendo un ruido muy raro, ¿puedes **desenchufar**lo un momento?""
""¿Y qué pasó?""
""Ahora toda la casa está a oscuras."""
es_0110	"Un amigo le dice a otro:
—Mi médico me dijo que tenía que *pesar* menos.
—¿Y qué vas a hacer?
—Pues, empecé por no llevar el *teléfono* en el bolsillo. ¡Así me *pesa* menos... en la báscula y en la conciencia!"
es_0111	"¿Por qué despidieron al nuevo ayudante de cocina?

—Porque el chef le pidió **desgranar** el maíz para la salsa, ¡y el ayudante llegó con un **tomate** preguntando: ""Jefe, ¿por dónde se le saca la cáscara a este?"""
es_0112	"¿Por qué el nuevo barista duró tan poco en su trabajo?
Porque un cliente le pidió que ""rociara el ambiente con buenas vibras"", y él solo tenía una **taza** de café vacía."
es_0113	"— Doctor, doctor, ¡tengo un problema! Cada vez que intento **cerrar** los ojos, veo una **licuadora** girando sin parar.
— Hmm, ¿y ya probó desenchufarla?"
es_0114	"Aquí tienes:

¿Por qué el cocinero novato intentó **martillar** el **tomate**?

Porque la receta decía: ""Reduzca el tomate a pulpa"" y él solo tenía un martillo a mano."
es_0115	"¿Por qué la **calabaza** no quería ir a la fiesta de la cocina?
¡Porque sabía que si se ponía a **mezclar**se con todo el mundo, terminaría hecha puré!"
es_0116	Mi **laptop** se calienta tanto que ya no necesito microondas. ¡La uso para **calentar** mi café frío!
es_0117	"¿Qué hace un arqueólogo cuando encuentra un nido de dinosaurio?
Primero, intenta **perforar** uno de los **huevos** para ver si está fresco... ¡y luego sale corriendo!"
es_0118	"— ¡Uff, qué difícil es *pelar* este *coco*!
— Pues date prisa, que como no termines, el jefe te va a *pelar* a ti el *coco*."
es_0119	"Un cliente se prueba unos *zapatos* en la tienda y se queja: ""Me aprietan un poco.""
El vendedor, muy serio, le pregunta: ""¿Prefiere que le *corte* el nudo del cordón o el dedo gordo del pie?"""
es_0120	"—Mamá, ¿por qué compramos una **sandía** que **pesa** tanto?
—¡Ay, hijo! Más te va a **pesar** cuando no tengamos postre."
es_0121	"—Oye, ¿qué es ese ruido que viene de tu cocina?
—¡Ay, es mi marido! Está intentando arreglar la luz del **refrigerador**.
—¿Y por qué lo escucho **martillar** desde dentro?
—Es que dice que está muy oscuro y no encuentra la bombilla."
es_0122	"¿Qué le dice una fresa a un plátano cuando los meten en la **licuadora**?
— ¡Rápido, tenemos que encontrar cómo **abrir** esto antes de que nos hagan un batido!"
es_0123	"¿Por qué el jardinero llevó una motosierra al cocotero?

Porque le dijeron que tenía que **cortar** un **coco**."
es_0124	"¿Qué le dice un nutricionista a su paciente cuando ve un plato de **tocino**?
— ¡No intentes **medir** las calorías, solo cómetelo antes de que yo lo haga!"
es_0125	"¿Sabes por qué el **refrigerador** es tan chismoso?
¡Porque no puede evitar **soltar** todos los secretos que guarda, especialmente los más frescos!"
es_0126	"Un granjero, orgulloso, le dice a su amigo:
—¡Mi **calabaza** de este año es tan gigante que para poder **medir**la, tuve que usar el cable de la lavadora!"
es_0127	"Mi amigo me pidió que le ayudara a ""cortar"" un párrafo de su documento en la **laptop**.
Ahora la **laptop** tiene un agujero en la pantalla y él sigue sin saber usar ""Ctrl+X""."
es_0128	"¿Por qué no funciona tu **teclado**, Jaimito?
— ¡Es que quise **lavar**lo, mamá! ¡Olía a pizza!"
es_0129	"—¿Por qué sacudes ese **árbol** con tanto empeño?
—Es que me dijeron que tiene Wi-Fi gratis... ¡y estoy tratando de que se caiga la contraseña!"
es_0130	"Hijo: Papá, ¿qué le dice una *papa* a otra *papa* que no puede *rodar*?
Papá: No sé, ¿qué le dice?
Hijo: ""¡Parece que tienes un problema de rodadura!"""
es_0131	"¿Qué le dijo el director de marketing al ingeniero al ver el nuevo **teléfono**?
—Tenemos que **lanzar** este producto al mercado lo antes posible.
—¡No se preocupe, jefe! Yo mismo lo **lanzo** desde la azotea para que llegue más rápido."
es_0132	"A: ¿Por qué los jugadores de baloncesto no usan *naranjas* para jugar?
B: ¿Por qué?
A: ¡Porque cada vez que intentan *lanzar*las, terminan haciendo zumo en la canasta!"
es_0133	"¿Por qué el cocinero quería *freír* su *teléfono*?
¡Porque ya le estaba *friendo* el cerebro con tantas notificaciones!"
es_0134	"—Oye, ¿por qué estás **martillando** el **microondas**?
—Es que quiero que la comida se caliente más rápido, ¡estoy intentando acelerar las micro-ondas!"
es_0135	"**Jaimito:** Papá, ¿por qué **desenchufaste** el **teléfono**?
**Papá:** Para que no pases tanto tiempo con él y hagas otras cosas.
**Jaimito:** Pero papá, ¡este es inalámbrico!"
es_0136	"¿Qué le dice una calabaza a otra que se come un trozo muy grande?
— ¡Eso te va a **pesar**!"
es_0137	"¿Por qué el ladrón no pudo robar el *microondas*?
— ¿Por qué?
— Porque la policía llegó justo cuando intentaba *medir* si cabía por la ventana."
es_0138	"¿Qué le dice un tomate a su báscula?
¡Me **pesa** admitirlo, pero creo que hoy estoy más gordo!"
es_0139	"¿Por qué era imposible **medir** la **sandía** con una regla?

Porque cada vez que lo intentabas, la sandía rodaba y decía: ""¡Mis curvas no tienen **medida**!"""
es_0140	"Una cuchara se inscribió en un concurso de tiro al blanco. El juez le preguntó:
—¿Y cuál es tu estrategia para ganar?
La cuchara, muy seria, contestó:
—¡Esperar a que alguien me *lance* con buena puntería!"
es_0141	"¿Sabes por qué el nuevo corredor siempre metía sus **zapatos** en el horno antes de la carrera?

Porque su entrenador le dijo que era esencial ""**calentar**"" bien antes de competir."
es_0142	"Un mago le dice a su asistente: ""Voy a hacer desaparecer tu **camisa**.""
El asistente, preocupado, responde: ""¡No, por favor! ¡La necesito!""
El mago sonríe y la **lanza** por la ventana."
es_0143	"¿Cuál es el colmo de un panadero despistado?
Que le pidan **medir** el tiempo de cocción en el **horno** y él meta la cinta métrica para ver cuántos centímetros le quedan al pastel."
es_0144	"Un gallo ve un *huevo* en un vaso y le dice: ""¡Cuidado, no te vayas a *beber* todo de golpe, que te rompes!"""
es_0145	"Mi esposa me advirtió: ""Si no haces lo que te pido, te voy a **lanzar** una **galleta** que te va a doler"".

""¿Y qué pasó?"", le preguntó un amigo.

""Pues... ¡ahora prefiero las galletas de avena, son más blanditas!"""
es_0146	"¿Qué hace un panadero cuando su **teléfono** se queda sin batería?
¡Entra en pánico porque no puede **mezclar** la masa con la aplicación de batidora!"
es_0147	"—Manolo, ¿por qué estás **martillando** tu **auto** nuevo?
—Es que la radio no funcionaba bien y un amigo me dijo: ""A veces, con un par de martillazos, la cosa se arregla""."
es_0148	"¿Por qué el minero siempre lleva una **botella** de agua cuando va a trabajar?
— Para **perforar** su sed."
es_0149	"Mi novia me dijo: ""Cariño, tenemos que **cortar** la tensión que hay entre nosotros.""
""¿Y qué hiciste?""
""Fui a la cocina y me puse a **cortar** la **toalla** de papel en trocitos. Menos superficie, menos tensión, ¿no?"""
es_0150	"—¡Vecino! ¿Por qué tanto escándalo? ¿Qué hace *martillando* a estas horas?
—¡Perdone! Es que mis *zapatos* no paraban de andar solos y los estoy castigando."
es_0151	"— Oye, ¿por qué Juan está intentando **martillar** un **huevo**?
— Ah, es que la receta de tortilla decía: ""cascar el huevo... ¡con fuerza!""."
es_0152	"""Mi **teléfono** se colgó y no responde, ¿qué hago?""
""¡Fácil! Prueba a **martillar**lo. A veces, la tecnología solo necesita un poco de 'persuasión' a la antigua."""
es_0153	"Aquí tienes uno:

— ¿Sabes por qué mi abuela tarda dos horas en preparar una ensalada?
— ¿Por qué?
— Porque dice que primero hay que **lavar** el **pepino** con agua mineral, secarlo con una toalla de seda y luego ¡pedirle permiso antes de cortarlo!"
es_0154	"Un camarero ve a un cliente *sacudiendo* la *mesa* con mucha fuerza.

—Disculpe, señor, ¿hay algún problema?
—¡Sí! Me dijeron que aquí la comida te *sacudía* el paladar, ¡pero no siento nada!"
es_0155	"—Oye, ¿por qué estás **lavando** la **sandía** con tanto esmero?
—Es que el médico me dijo que tengo que ""comer más limpio""."
es_0156	"Un estudiante le dice a otro:
—Mi profesor me aseguró que este **libro** me iba a *empapar* de conocimiento.
—¿Y qué vas a hacer?
—Pues lo voy a **rociar** con agua. ¡No quiero quedarme seco!"
es_0157	"Le pedí a mi hijo que, por favor, me ayudara a **lavar** el **microondas**.
—¿Y qué pasó?
—Pues ahora la comida no calienta... ¡solo da vueltas y sale escurrida!"
es_0158	"¿Qué le dice un **refrigerador** a un niño que no deja de **abrir**lo cada cinco minutos?

""¡Por favor, ya deja de abrirme! ¡Me estás dando escalofríos!"""
es_0159	"¿Por qué fue tan difícil **mover** el **microondas**?
¡Porque dijo: ""¡No me **muevas**! ¡Estoy en mi mejor **onda** aquí!"""
es_0160	"Un amigo le pregunta a otro:
— Oye, ¿por qué estás usando una cinta métrica con tus **zapatos** nuevos?
— Es que quiero **medir** la felicidad que me dan... ¡pero la cinta no es lo suficientemente larga!"
es_0161	"—Mecánico, mi **auto** hace un ruido horrible. ¿Qué tiene?
—Para arreglarlo, tendremos que **cortar** un par de cables.
—¡¿**Cortar** mi **auto**?! ¡Pero si apenas tiene dos años!"
es_0162	"Un hombre le dice a su esposa:
—Cariño, ¿me ayudas a **lavar** la **ventana**?
Ella responde:
—¿Por qué? ¿No te cabe entera en la lavadora?"
es_0163	"""Papá, ¿puedo ir a **lavar** el **tomate** para la ensalada?""
""Claro, hijo.""
Unos minutos después, el hijo regresa:
""Papá, por mucho que lo intento, ¡no consigo quitarle lo rojo!"""
es_0164	"¿Qué le dijo la flor al jardinero cuando este la iba a **lanzar** por la ventana?

— ¡No me **lances**! ¡Soy una **flor**, no un boomerang!"
es_0165	"Un niño le pregunta a su mamá:
—Mamá, ¿por qué el geólogo está tan pensativo?
La mamá responde:
—Porque le pedí que fuera a *lavar* su *roca* favorita antes de que la metiera en la vitrina."
es_0166	"¿Por qué el **maíz** fue al psicólogo?
¡Porque tenía miedo de que lo fueran a **pelar** de los nervios!"
es_0167	"Un hombre entra en una librería con una báscula. El librero le pregunta:
—Señor, ¿qué hace con eso?
—Vengo a **pesar** este **libro**. El autor dijo que tenía mucho peso... ¡y quiero saber cuánto exactamente!"
es_0168	"Mi abuela es tan supersticiosa que, antes de usar el **microondas**, siempre **rocía** la comida con agua bendita.
— ¿Y por qué hace eso?
— Dice que es para evitar que los demonios la cocinen demasiado rápido."
es_0169	"¿Qué le dijo el director de cine a la **zanahoria** en el set?
—¡Excelente! Ahora, para la siguiente toma, necesito que te pongas a **rodar** un poco más hacia la izquierda."
es_0170	"Mi técnico de informática me dijo que el teclado necesitaba un ""corte de energía"" para funcionar. Yo, para ser eficiente, directamente le **corté** el cable al **teclado**. ¡Ahora sí que no gasta nada!"
es_0171	"¿Cuál es el colmo de un fisicoculturista?
Que le dé **pesar** levantar un **huevo**."
es_0172	"—¿Por qué estás tan cansado, Juan?
—Uf, es que mi esposa me pidió lavar y organizar el refrigerador.
—¿Y eso te agotó tanto?
—Sí, ¡nunca pensé que el refrigerador se encogiera tanto al lavar!"
es_0173	"""Mi **licuadora** no funciona. ¡Ya intenté de todo!""
""¿Y está enchufada?""
""¡Claro que no! Siempre la **desenchufo** después de usarla para que no me consuma electricidad en stand-by."""
es_0174	"Una **banana** se sube a la báscula y empieza a llorar desconsoladamente.
Un plátano amigo se le acerca y le pregunta: ""¿Qué te **pesa** tanto?""
La banana le responde: ""¡Me **pesa** que la báscula no sepa mentir!"""
es_0175	"—¡Oye, ¿por qué estás lavando la puerta con tanto esmero?!
—Es que mi entrenador me dijo que para tener éxito hay que ""abrir puertas""... ¡y quiero que las mías estén impecables!"
es_0176	"¿Por qué el jardinero siempre lleva un metro al jardín?
— Para **medir** la **flor**... ¡a ver si está a la altura!"
es_0177	"Doctor al paciente: ""Señor, tiene que reducir el consumo de alcohol.""
Paciente: ""Lo sé, doctor. Pero cada vez que miro una **botella**, me pongo a **pesar** si es la última, ¡y siempre me pesa la decisión!"""
es_0178	"—Oye, ¿ya *cortaste*?
—Sí, claro. Pero me ha costado un poco *cortar* el *teléfono* por la mitad.
—¡Me refería a la llamada, no al aparato!"
es_0179	"¿Por qué el niño se negó a comer la *manzana*?
¡Porque le dijeron que tenía que *lavar*la y no encontró el jabón para frutas!"
es_0180	"— ¿Cuál es el colmo de un leñador?
— ¡Que le pidan **cortar** una **calabaza** gigante con un palillo de dientes!"
es_0181	"¿Cuál es el colmo de una **toalla**?
Que después de verte **lavar**, ella sea la que acaba empapada."
es_0182	"¿Por qué el informático estaba **martillando** su **teclado** con tanta furia?

Porque quería asegurarse de que el ""Intro"" tuviera una ""salida"" espectacular."
es_0183	"¿Por qué despidieron al nuevo camarero?
Porque cuando le pidieron limpiar la *mesa*, en lugar de usar un trapo, la empezó a *rociar* con el perfume de su abuela."
es_0184	"¿Qué le dijo el profesor de geología a su alumno cuando lo vio intentando **cortar** una **roca** con un cuchillo de mantequilla?

—Así no vas a **cortar** la **roca**, ¡pero seguro que vas a **cortar** la paciencia de cualquiera!"
es_0185	"—Doctor, tengo un problema: no puedo parar de leer este **libro** —dice un bibliotecario preocupado.
—Bueno, quizás deberías **cortar** por lo sano y dejarlo un tiempo —sugiere el doctor.
—¡¿Cortarlo?! ¡Pero doctor, soy bibliotecario! ¡Nunca le haría eso a un **libro**!"
es_0186	"Dos amigos en un concierto de rock:
— ¡Mira a ese tipo! ¡No para de sacudir su **cabello** con esa energía! ¡Debe ser el fan número uno!
— No, no creo. Acaba de gritarme que le ayudara a **sacudir** una avispa que se le metió en la melena."
